Home,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
1,0,103,112,34,86,0.395,7,22,0.318,28,39,0.718,13,40,18,8,4,14,21,41,81,0.506,9,18,0.5,21,27,0.778,9,45,20,8,7,19,25
1,1,105,86,37,81,0.457,8,27,0.29600000000000004,23,24,0.958,7,47,21,11,8,13,23,32,85,0.376,8,25,0.32,14,26,0.5379999999999999,12,48,21,4,4,17,19
1,0,90,101,34,83,0.41,5,25,0.2,17,22,0.773,9,43,11,3,3,12,25,34,81,0.42,8,29,0.276,25,31,0.8059999999999999,13,50,21,9,3,11,16
1,1,110,99,45,90,0.5,5,17,0.294,15,19,0.789,8,47,27,7,6,9,13,35,91,0.385,8,28,0.28600000000000003,21,25,0.84,13,46,20,7,5,9,16
0,0,114,115,44,89,0.494,14,35,0.4,12,19,0.632,13,43,16,9,3,14,18,39,81,0.48100000000000004,14,26,0.5379999999999999,23,25,0.92,10,38,26,9,6,12,16
1,0,105,113,40,85,0.47100000000000003,9,32,0.281,16,24,0.667,11,42,23,4,5,13,23,40,86,0.465,6,14,0.429,27,28,0.9640000000000001,12,45,26,6,1,9,23
1,1,98,91,37,89,0.41600000000000004,7,25,0.28,17,21,0.81,15,48,21,10,4,9,17,36,81,0.444,12,28,0.429,7,11,0.636,9,44,24,3,4,16,16
0,0,81,121,31,76,0.408,5,27,0.185,14,22,0.636,8,31,19,4,2,10,24,47,79,0.595,10,21,0.47600000000000003,17,20,0.85,6,43,34,6,5,7,17
1,0,104,116,38,96,0.396,4,21,0.19,24,28,0.857,14,52,17,6,1,5,21,43,86,0.5,15,39,0.385,15,25,0.6,9,52,30,1,6,9,18
0,0,115,120,45,98,0.45899999999999996,13,34,0.382,12,12,1.0,9,44,32,10,4,12,18,44,82,0.537,16,30,0.5329999999999999,16,21,0.762,2,41,24,8,6,15,14
0,0,92,122,35,94,0.37200000000000005,7,27,0.259,15,21,0.7140000000000001,16,49,15,7,4,19,21,50,87,0.575,10,26,0.385,12,23,0.522,7,47,36,14,9,12,18
0,1,109,103,42,96,0.43799999999999994,7,23,0.304,18,21,0.857,8,43,21,10,4,12,27,38,87,0.43700000000000006,2,14,0.14300000000000002,25,30,0.833,12,49,18,9,8,16,22
1,1,112,109,35,94,0.37200000000000005,4,23,0.174,38,46,0.826,14,55,19,10,4,18,22,39,102,0.382,9,34,0.265,22,24,0.917,13,53,26,15,7,16,34
1,0,102,109,40,88,0.455,14,40,0.35,8,10,0.8,13,43,26,5,3,14,19,42,90,0.467,9,27,0.33299999999999996,16,18,0.889,12,43,24,9,3,10,12
1,1,115,87,47,91,0.516,12,26,0.462,9,13,0.6920000000000001,6,47,36,4,6,10,17,34,96,0.354,2,22,0.091,17,20,0.85,12,50,21,3,3,8,17
0,0,112,131,43,88,0.489,4,20,0.2,22,28,0.7859999999999999,8,33,19,11,3,11,23,49,83,0.59,10,15,0.667,23,35,0.657,9,43,24,7,8,15,25
1,0,106,114,39,97,0.402,9,30,0.3,19,27,0.7040000000000001,11,53,24,9,8,14,22,43,102,0.42200000000000004,10,33,0.303,18,28,0.643,11,57,18,11,7,11,20
0,0,116,117,40,98,0.408,12,30,0.4,24,25,0.96,11,48,28,9,4,9,21,38,84,0.452,12,33,0.364,29,34,0.853,5,45,27,6,5,11,18
0,0,111,121,45,91,0.495,10,25,0.4,11,15,0.733,11,42,26,9,2,14,15,50,94,0.532,8,31,0.258,13,16,0.813,9,44,26,8,5,11,15
0,0,102,122,33,86,0.384,11,33,0.33299999999999996,25,26,0.9620000000000001,11,43,23,8,3,14,21,44,82,0.537,18,36,0.5,16,21,0.762,5,42,30,9,3,12,18
1,1,115,107,42,90,0.467,9,25,0.36,22,26,0.846,9,48,24,9,6,13,20,40,87,0.46,11,30,0.36700000000000005,16,22,0.727,7,39,21,7,6,14,19
1,0,112,127,41,84,0.488,14,30,0.467,16,22,0.727,4,33,29,10,2,13,16,51,86,0.593,11,22,0.5,14,19,0.737,6,45,35,6,4,15,15
0,0,75,122,29,84,0.345,5,27,0.185,12,16,0.75,9,37,18,5,5,16,18,48,89,0.539,12,26,0.462,14,16,0.875,11,54,33,12,4,12,16
1,1,113,109,42,87,0.483,13,25,0.52,16,17,0.941,6,51,27,7,6,11,22,41,106,0.387,11,36,0.306,16,28,0.5710000000000001,17,53,20,6,3,8,15
1,0,97,103,36,84,0.429,7,24,0.292,18,25,0.72,5,43,21,5,10,13,22,39,94,0.415,6,22,0.273,19,26,0.731,13,53,19,7,3,10,23
1,0,72,104,28,80,0.35,5,18,0.278,11,15,0.733,4,39,16,9,5,20,20,42,85,0.494,5,20,0.25,15,23,0.652,6,47,31,11,7,12,14
1,0,101,103,40,81,0.494,9,20,0.45,12,16,0.75,7,42,28,5,8,15,20,42,93,0.452,6,25,0.24,13,17,0.765,12,39,29,7,6,10,15
0,0,93,109,34,86,0.395,12,38,0.316,13,15,0.867,8,37,23,8,2,17,24,39,79,0.494,13,34,0.382,18,26,0.6920000000000001,9,44,25,8,3,15,17
1,0,101,102,40,87,0.46,14,38,0.368,7,12,0.583,5,45,21,9,9,17,23,37,91,0.40700000000000003,14,38,0.368,14,18,0.778,11,49,23,10,5,16,15
1,0,84,109,31,77,0.40299999999999997,7,21,0.33299999999999996,15,22,0.682,9,42,16,5,2,18,19,43,85,0.506,11,19,0.579,12,20,0.6,10,45,20,10,11,10,22
0,0,115,122,46,95,0.484,14,36,0.389,9,19,0.474,10,43,23,11,6,17,21,49,90,0.544,9,19,0.474,15,20,0.75,7,43,25,9,6,16,17
1,1,109,105,36,86,0.419,11,32,0.344,26,31,0.8390000000000001,13,54,24,7,6,19,21,39,88,0.44299999999999995,5,19,0.263,22,23,0.9570000000000001,4,40,23,14,3,13,28
0,0,96,117,36,83,0.434,11,29,0.379,13,20,0.65,10,39,21,14,4,19,20,48,95,0.505,13,32,0.406,8,14,0.5710000000000001,15,52,31,10,6,16,14
0,0,88,115,34,90,0.37799999999999995,5,22,0.22699999999999998,15,17,0.882,10,39,18,10,7,12,17,44,91,0.484,17,40,0.425,10,17,0.588,16,55,20,6,10,17,19
1,1,109,102,42,77,0.545,10,28,0.35700000000000004,15,22,0.682,5,41,30,6,1,17,26,38,91,0.418,8,23,0.348,18,25,0.72,11,40,18,8,1,11,26
0,0,86,110,31,83,0.373,9,32,0.281,15,19,0.789,13,40,15,9,2,15,17,43,84,0.512,6,25,0.24,18,20,0.9,14,48,18,7,8,13,19
1,1,120,105,45,86,0.523,17,35,0.486,13,20,0.65,6,44,33,11,9,18,23,39,92,0.424,6,21,0.28600000000000003,21,34,0.618,12,44,18,11,7,15,19
1,1,101,94,37,78,0.474,11,26,0.423,16,20,0.8,7,40,21,8,5,14,25,34,88,0.386,7,31,0.226,19,28,0.679,21,50,17,7,6,13,22
1,0,99,104,35,93,0.376,12,36,0.33299999999999996,17,23,0.7390000000000001,8,56,24,9,10,26,32,38,99,0.384,10,29,0.345,18,24,0.75,9,46,24,13,9,15,28
1,0,89,105,31,78,0.397,9,22,0.409,18,22,0.818,8,48,18,7,8,19,21,40,90,0.444,6,21,0.28600000000000003,19,26,0.731,11,51,24,10,5,12,17
1,0,108,112,43,92,0.467,15,34,0.441,7,10,0.7,13,50,29,5,5,16,24,38,92,0.413,12,40,0.3,24,28,0.857,14,46,19,5,3,9,14
0,0,95,122,36,86,0.419,14,34,0.41200000000000003,9,13,0.6920000000000001,12,38,27,9,4,14,21,42,77,0.545,13,19,0.684,25,31,0.8059999999999999,8,42,22,11,8,12,14
1,0,88,105,36,95,0.379,9,32,0.281,7,10,0.7,15,46,24,3,6,10,18,37,78,0.474,13,26,0.5,18,26,0.6920000000000001,7,47,24,8,3,10,20
1,0,106,107,35,76,0.461,15,33,0.455,21,26,0.8079999999999999,8,38,20,5,3,15,23,38,76,0.5,8,26,0.308,23,29,0.7929999999999999,6,37,22,5,3,10,21
1,0,98,106,35,86,0.40700000000000003,11,31,0.355,17,23,0.7390000000000001,12,44,20,12,10,17,25,35,76,0.461,10,27,0.37,26,34,0.765,10,45,17,13,8,19,20
0,0,91,96,32,82,0.39,14,41,0.341,13,26,0.5,9,45,21,5,7,16,27,33,86,0.384,2,17,0.11800000000000001,28,35,0.8,12,53,18,8,5,13,25
0,1,99,88,39,91,0.429,12,40,0.3,9,13,0.6920000000000001,11,46,27,8,8,10,20,33,84,0.39299999999999996,7,25,0.28,15,22,0.682,11,47,18,3,2,12,17
0,1,97,79,38,68,0.5589999999999999,7,17,0.41200000000000003,14,17,0.8240000000000001,5,42,24,11,4,20,13,32,82,0.39,5,19,0.263,10,14,0.7140000000000001,10,34,15,15,2,15,18
1,0,114,123,43,86,0.5,9,29,0.31,19,25,0.76,14,43,29,5,4,14,27,41,87,0.47100000000000003,10,29,0.345,31,36,0.861,15,39,21,9,3,9,20
1,0,89,100,32,88,0.364,6,31,0.19399999999999998,19,24,0.792,16,48,22,7,4,17,17,36,79,0.456,9,30,0.3,19,22,0.8640000000000001,8,46,19,10,4,20,21
1,1,108,107,38,88,0.43200000000000005,12,28,0.429,20,23,0.87,13,47,23,5,5,17,18,36,81,0.444,12,34,0.353,23,31,0.742,7,43,26,8,5,16,20
1,0,93,108,33,82,0.402,11,33,0.33299999999999996,16,21,0.762,6,43,18,6,8,13,20,40,93,0.43,10,17,0.588,18,26,0.6920000000000001,16,56,28,2,3,11,16
0,0,116,123,42,83,0.506,13,31,0.419,19,22,0.8640000000000001,8,28,23,7,6,19,31,42,79,0.532,12,26,0.462,27,37,0.73,11,43,25,7,6,20,24
0,0,100,102,39,79,0.494,9,25,0.36,13,18,0.722,8,38,20,13,5,22,23,39,87,0.44799999999999995,7,25,0.28,17,21,0.81,13,42,24,11,4,19,19
0,0,83,100,35,87,0.402,6,24,0.25,7,8,0.875,13,41,16,6,1,15,16,35,73,0.479,15,26,0.5770000000000001,15,28,0.536,9,43,21,9,6,14,11
0,1,124,122,38,87,0.43700000000000006,16,33,0.485,32,40,0.8,15,44,25,5,5,11,33,39,84,0.46399999999999997,11,27,0.40700000000000003,33,41,0.805,11,45,29,5,1,10,26
1,1,93,91,33,85,0.38799999999999996,7,32,0.21899999999999997,20,25,0.8,12,48,19,10,7,16,21,33,82,0.402,7,24,0.292,18,20,0.9,9,47,20,7,6,17,24
0,0,106,110,37,79,0.46799999999999997,9,28,0.321,23,26,0.885,4,41,30,9,11,15,23,35,87,0.402,19,40,0.475,21,25,0.84,12,42,28,6,11,17,22
0,1,105,95,37,94,0.39399999999999996,8,27,0.29600000000000004,23,27,0.852,6,46,19,11,5,13,17,36,78,0.462,10,27,0.37,13,17,0.765,4,40,21,6,8,22,23
1,1,98,97,37,95,0.389,7,28,0.25,17,21,0.81,18,47,27,7,1,14,12,42,86,0.488,4,22,0.182,9,10,0.9,8,40,20,7,8,13,22
1,1,102,93,36,76,0.474,14,38,0.368,16,20,0.8,10,38,26,12,9,20,27,28,85,0.32899999999999996,6,23,0.261,31,32,0.9690000000000001,16,41,11,12,2,19,19
0,0,93,109,36,87,0.414,10,31,0.32299999999999995,11,21,0.524,15,49,20,6,2,16,19,44,91,0.484,8,17,0.47100000000000003,13,18,0.722,12,50,18,9,2,11,18
0,1,113,104,35,78,0.449,14,37,0.37799999999999995,29,36,0.8059999999999999,13,51,25,8,9,18,23,42,89,0.47200000000000003,5,14,0.35700000000000004,15,22,0.682,10,38,23,8,5,12,23
1,1,94,89,31,69,0.449,8,24,0.33299999999999996,24,32,0.75,5,46,20,5,7,22,21,34,86,0.395,6,24,0.25,15,23,0.652,12,43,17,10,2,9,24
1,1,93,92,36,92,0.391,12,29,0.414,9,16,0.563,13,53,25,6,8,19,21,33,89,0.371,6,19,0.316,20,28,0.7140000000000001,12,46,16,8,6,13,20
0,0,93,110,33,78,0.423,12,29,0.414,15,18,0.833,7,39,27,8,6,22,19,45,91,0.495,7,20,0.35,13,23,0.565,11,47,24,8,5,13,18
1,1,121,110,45,90,0.5,10,29,0.345,21,22,0.955,6,38,35,8,7,5,27,33,71,0.465,18,34,0.529,26,41,0.634,11,46,17,4,1,17,22
0,1,114,109,40,75,0.5329999999999999,12,26,0.462,22,25,0.88,9,43,32,9,4,21,21,42,91,0.462,7,28,0.25,18,23,0.7829999999999999,15,37,26,11,4,19,22
1,0,118,123,42,78,0.5379999999999999,10,25,0.4,24,32,0.75,3,29,29,14,6,22,25,42,81,0.519,12,31,0.387,27,28,0.9640000000000001,6,41,25,10,4,23,29
0,0,108,121,44,99,0.444,10,28,0.35700000000000004,10,14,0.7140000000000001,11,43,26,8,8,12,22,45,89,0.506,8,14,0.5710000000000001,23,28,0.821,10,49,29,8,5,10,11
1,1,122,119,45,83,0.542,11,31,0.355,21,26,0.8079999999999999,9,29,32,13,2,14,18,41,74,0.5539999999999999,13,29,0.44799999999999995,24,29,0.828,9,33,31,7,3,20,28
0,0,95,113,35,77,0.455,6,22,0.273,19,26,0.731,5,39,21,5,2,13,21,40,86,0.465,10,26,0.385,23,28,0.821,15,51,22,10,4,11,19
0,0,86,102,30,88,0.341,9,25,0.36,17,23,0.7390000000000001,12,46,21,10,5,21,23,38,89,0.42700000000000005,6,21,0.28600000000000003,20,27,0.741,14,59,26,13,9,19,20
0,0,102,125,35,84,0.41700000000000004,6,23,0.261,26,31,0.8390000000000001,6,33,20,10,1,15,21,48,82,0.585,12,22,0.545,17,23,0.7390000000000001,10,49,28,6,5,21,24
0,0,96,113,36,85,0.424,5,28,0.179,19,28,0.679,11,41,19,8,0,13,17,46,99,0.465,5,22,0.22699999999999998,16,17,0.941,19,60,22,8,4,12,19
1,0,103,111,34,84,0.405,13,34,0.382,22,29,0.759,7,35,23,8,2,5,19,39,74,0.527,11,22,0.5,22,25,0.88,6,48,24,2,6,15,22
0,1,112,111,40,95,0.42100000000000004,11,28,0.39299999999999996,21,27,0.778,13,45,25,13,5,15,19,41,84,0.488,10,21,0.47600000000000003,19,24,0.792,7,47,27,4,8,21,20
1,1,117,109,39,86,0.45299999999999996,9,25,0.36,30,38,0.789,11,38,27,15,8,10,21,39,85,0.45899999999999996,7,24,0.292,24,28,0.857,11,49,15,4,4,19,27
0,1,105,99,41,86,0.47700000000000004,12,33,0.364,11,17,0.647,9,51,24,9,5,18,21,34,78,0.436,11,31,0.355,20,26,0.769,3,33,19,11,5,15,17
0,0,108,116,44,93,0.473,8,31,0.258,12,18,0.667,12,47,23,16,5,22,23,38,80,0.475,13,28,0.46399999999999997,27,36,0.75,6,39,21,13,4,22,18
1,1,120,112,43,87,0.494,10,29,0.345,24,30,0.8,8,48,28,9,7,15,26,38,90,0.42200000000000004,5,24,0.20800000000000002,31,40,0.775,12,43,19,8,6,16,25
0,0,109,110,40,95,0.42100000000000004,7,31,0.226,22,27,0.815,16,50,19,6,5,11,21,43,91,0.473,6,21,0.28600000000000003,18,23,0.7829999999999999,10,44,21,6,7,11,22
1,0,108,119,37,82,0.451,10,34,0.294,24,27,0.889,12,42,24,11,3,22,25,40,89,0.449,6,29,0.207,33,39,0.846,16,45,31,14,4,13,18
0,0,98,125,37,85,0.435,6,17,0.353,18,22,0.818,10,40,16,7,4,19,22,49,90,0.544,13,30,0.433,14,21,0.667,8,42,24,9,12,13,18
1,1,105,102,36,83,0.434,9,28,0.321,24,31,0.774,12,50,20,5,9,15,21,33,84,0.39299999999999996,7,21,0.33299999999999996,29,33,0.879,9,41,14,10,3,10,20
1,0,106,136,43,88,0.489,14,34,0.41200000000000003,6,7,0.857,6,36,30,5,2,19,18,54,95,0.568,10,23,0.435,18,21,0.857,10,44,26,11,10,7,9
1,0,98,112,39,89,0.43799999999999994,8,30,0.267,12,19,0.632,14,42,30,5,3,12,20,41,83,0.494,14,33,0.424,16,20,0.8,9,41,28,7,7,12,16
0,0,108,114,41,94,0.436,11,29,0.379,15,20,0.75,12,44,18,10,3,16,29,40,88,0.455,6,21,0.28600000000000003,28,33,0.848,16,55,25,8,12,19,22
0,0,100,112,40,84,0.47600000000000003,10,30,0.33299999999999996,10,14,0.7140000000000001,7,41,28,11,1,16,23,40,81,0.494,8,25,0.32,24,29,0.828,8,41,25,13,3,13,13
0,1,118,116,41,79,0.519,10,24,0.41700000000000004,26,32,0.813,4,34,28,8,4,16,24,44,88,0.5,4,20,0.2,24,28,0.857,7,40,24,10,10,15,21
0,0,104,106,39,89,0.43799999999999994,8,27,0.29600000000000004,18,27,0.667,13,52,28,10,10,21,26,32,88,0.364,14,32,0.43799999999999994,28,35,0.8,13,43,24,12,11,18,24
1,1,116,74,42,80,0.525,12,29,0.414,20,23,0.87,9,55,32,8,6,16,21,30,87,0.345,5,23,0.217,9,17,0.529,5,34,21,6,4,12,20
1,1,105,99,41,88,0.466,12,33,0.364,11,15,0.733,8,43,29,9,7,15,23,34,84,0.405,6,29,0.207,25,29,0.862,8,41,27,8,5,17,15
0,0,109,112,39,102,0.382,9,34,0.265,22,24,0.917,13,53,26,15,7,16,34,35,94,0.37200000000000005,4,23,0.174,38,46,0.826,14,55,19,10,4,18,22
0,0,97,122,37,87,0.425,8,25,0.32,15,17,0.882,6,25,19,8,4,9,23,48,88,0.545,4,16,0.25,22,30,0.733,18,54,26,7,8,16,17
0,1,117,107,46,83,0.5539999999999999,8,25,0.32,17,23,0.7390000000000001,11,46,23,10,4,18,22,37,91,0.40700000000000003,10,24,0.41700000000000004,23,31,0.742,15,39,22,9,5,14,15
0,0,94,107,35,88,0.39799999999999996,14,41,0.341,10,14,0.7140000000000001,8,48,19,7,5,14,23,38,89,0.42700000000000005,7,17,0.41200000000000003,24,29,0.828,12,51,16,9,4,9,13
0,1,106,101,39,91,0.429,10,33,0.303,18,21,0.857,12,53,21,7,9,16,23,38,94,0.40399999999999997,9,32,0.281,16,24,0.667,13,50,22,11,5,13,19
1,0,92,99,36,87,0.414,11,39,0.282,9,11,0.818,13,40,30,7,3,14,19,34,80,0.425,9,18,0.5,22,26,0.846,15,47,19,7,3,17,15
0,0,105,122,40,82,0.488,11,33,0.33299999999999996,14,19,0.737,7,42,26,7,2,17,21,50,95,0.526,13,29,0.44799999999999995,9,16,0.563,13,49,30,8,4,8,16
0,0,105,113,36,80,0.45,11,36,0.306,22,25,0.88,13,37,25,8,5,19,20,46,85,0.541,6,19,0.316,15,19,0.789,10,37,25,12,9,15,19
1,0,118,141,43,97,0.44299999999999995,12,38,0.316,20,27,0.741,14,36,32,7,4,11,22,48,75,0.64,16,31,0.516,29,33,0.879,1,36,36,9,5,17,18
1,0,90,102,33,91,0.363,7,33,0.212,17,22,0.773,10,50,19,10,3,13,19,39,91,0.429,8,25,0.32,16,17,0.941,10,57,27,7,6,16,19
1,0,82,90,27,77,0.35100000000000003,8,31,0.258,20,23,0.87,10,47,23,9,1,17,16,35,79,0.44299999999999995,6,27,0.222,14,20,0.7,6,43,18,10,4,15,21
1,0,111,120,35,75,0.467,13,33,0.39399999999999996,28,31,0.903,10,33,20,10,1,18,19,49,85,0.5760000000000001,5,16,0.313,17,21,0.81,14,44,30,9,5,14,23
0,0,113,114,46,93,0.495,7,23,0.304,14,20,0.7,16,38,21,10,4,12,25,41,83,0.494,9,22,0.409,23,32,0.7190000000000001,17,43,17,5,7,19,18
1,0,94,113,36,77,0.46799999999999997,4,16,0.25,18,27,0.667,10,41,20,6,3,18,29,44,86,0.512,6,21,0.28600000000000003,19,26,0.731,10,41,24,5,5,13,20
0,0,110,113,42,94,0.447,5,28,0.179,21,32,0.6559999999999999,7,44,15,11,3,15,29,40,96,0.41700000000000004,5,21,0.23800000000000002,28,38,0.737,14,57,13,11,3,22,24
1,0,100,106,37,90,0.41100000000000003,8,23,0.348,18,25,0.72,11,50,19,10,6,11,26,35,83,0.42200000000000004,8,29,0.276,28,33,0.848,7,43,27,6,5,15,23
0,0,98,116,35,84,0.41700000000000004,5,15,0.33299999999999996,23,31,0.742,10,44,19,11,0,20,33,40,80,0.5,6,16,0.375,30,38,0.789,5,44,21,8,4,16,23
1,1,118,115,44,103,0.42700000000000005,5,16,0.313,25,30,0.833,14,59,15,10,5,12,20,42,101,0.41600000000000004,12,33,0.364,19,21,0.905,10,53,25,8,8,14,23
0,1,112,111,40,93,0.43,8,24,0.33299999999999996,24,28,0.857,12,59,18,7,2,15,27,43,94,0.457,10,30,0.33299999999999996,15,28,0.536,6,43,28,7,13,8,21
0,0,108,119,40,91,0.44,6,20,0.3,22,28,0.7859999999999999,11,40,20,8,2,17,30,41,90,0.456,10,23,0.435,27,35,0.7709999999999999,15,53,22,8,5,19,22
0,0,121,124,43,86,0.5,7,21,0.33299999999999996,28,33,0.848,15,41,18,10,2,16,27,45,81,0.556,14,31,0.452,20,28,0.7140000000000001,7,35,22,5,4,20,27
1,1,107,100,38,84,0.452,8,22,0.364,23,30,0.767,10,49,20,7,6,17,20,32,89,0.36,9,22,0.409,27,32,0.8440000000000001,9,41,20,11,5,11,24
1,0,104,122,40,107,0.374,8,33,0.242,16,21,0.762,17,55,23,9,3,12,20,40,84,0.47600000000000003,16,37,0.43200000000000005,26,30,0.867,6,55,22,6,10,17,19
0,0,120,133,46,90,0.511,8,24,0.33299999999999996,20,26,0.769,8,38,27,10,3,13,29,45,87,0.517,16,33,0.485,27,31,0.871,8,43,32,8,7,16,20
0,0,104,120,39,79,0.494,8,20,0.4,18,29,0.621,7,35,14,8,4,16,29,45,93,0.484,8,17,0.47100000000000003,22,24,0.917,14,49,23,8,4,14,24
0,1,116,96,46,97,0.474,9,26,0.34600000000000003,15,18,0.833,18,46,21,14,7,11,28,36,76,0.474,1,7,0.14300000000000002,23,29,0.7929999999999999,10,35,18,5,8,18,19
0,0,105,120,39,92,0.424,6,21,0.28600000000000003,21,34,0.618,12,44,18,11,7,15,19,45,86,0.523,17,35,0.486,13,20,0.65,6,44,33,11,9,18,23
0,0,101,106,39,91,0.429,11,27,0.40700000000000003,12,15,0.8,13,52,22,3,7,21,24,37,91,0.40700000000000003,10,28,0.35700000000000004,22,34,0.647,14,45,25,8,4,11,19
0,1,92,87,33,73,0.452,9,22,0.409,17,22,0.773,6,44,15,6,7,17,20,33,91,0.363,7,25,0.28,14,23,0.609,11,44,17,9,8,11,19
1,0,85,98,32,79,0.405,6,26,0.231,15,21,0.7140000000000001,12,48,17,11,6,25,26,34,85,0.4,7,22,0.318,23,25,0.92,11,39,16,15,8,17,27
1,0,114,120,36,89,0.40399999999999997,11,25,0.44,31,36,0.861,9,46,11,5,7,11,24,39,89,0.43799999999999994,13,29,0.44799999999999995,29,32,0.9059999999999999,10,49,21,5,1,12,25
1,1,109,107,40,89,0.449,10,21,0.47600000000000003,19,25,0.76,13,41,15,11,4,15,17,45,89,0.506,9,25,0.36,8,10,0.8,7,40,20,9,6,20,22
0,0,109,138,41,91,0.451,11,32,0.344,16,21,0.762,14,36,24,8,2,14,29,49,78,0.628,14,21,0.667,26,34,0.765,6,38,37,9,5,17,19
0,0,105,112,39,84,0.46399999999999997,6,18,0.33299999999999996,21,25,0.84,12,41,14,5,0,17,28,36,73,0.493,12,27,0.444,28,32,0.875,6,35,23,7,7,15,23
1,0,94,109,34,85,0.4,9,33,0.273,17,18,0.9440000000000001,9,40,17,14,4,19,31,35,78,0.449,7,23,0.304,32,41,0.78,12,49,16,11,3,18,16
0,1,119,115,45,95,0.474,13,30,0.433,16,21,0.762,9,44,26,8,8,7,24,40,87,0.46,9,26,0.34600000000000003,26,34,0.765,10,49,18,4,2,15,21
1,0,119,120,44,96,0.45799999999999996,14,41,0.341,17,26,0.654,14,57,21,6,3,16,27,38,97,0.392,16,40,0.4,28,35,0.8,14,49,24,12,4,11,27
1,1,113,111,38,93,0.409,9,30,0.3,28,33,0.848,16,61,13,9,7,17,28,38,97,0.392,7,20,0.35,28,38,0.737,11,43,23,10,4,13,27
1,0,92,107,34,85,0.4,10,27,0.37,14,18,0.778,11,35,15,9,3,13,25,39,74,0.527,5,16,0.313,24,26,0.9229999999999999,9,50,19,6,2,20,20
0,0,101,114,39,90,0.433,8,22,0.364,15,20,0.75,16,43,16,5,5,16,23,41,81,0.506,7,16,0.43799999999999994,25,34,0.735,10,42,28,12,4,13,21
0,0,108,115,37,82,0.451,9,21,0.429,25,35,0.7140000000000001,8,34,16,11,5,17,23,42,86,0.488,7,19,0.368,24,25,0.96,11,41,26,8,7,19,25
1,0,111,125,44,93,0.473,9,25,0.36,14,20,0.7,14,44,20,7,6,8,23,46,86,0.535,18,38,0.474,15,26,0.5770000000000001,9,37,30,4,8,11,22
1,1,123,116,42,79,0.532,12,26,0.462,27,37,0.73,11,43,25,7,6,20,24,42,83,0.506,13,31,0.419,19,22,0.8640000000000001,8,28,23,7,6,19,31
0,0,115,131,43,101,0.426,7,30,0.233,22,27,0.815,16,53,17,14,6,17,25,46,92,0.5,15,43,0.349,24,30,0.8,10,47,28,11,4,20,22
0,0,98,119,36,74,0.486,7,16,0.43799999999999994,19,24,0.792,7,33,20,11,4,21,25,47,87,0.54,5,17,0.294,20,25,0.8,16,46,20,11,7,16,20
1,1,99,91,37,83,0.446,9,21,0.429,16,23,0.696,12,47,20,10,4,20,28,30,75,0.4,7,27,0.259,24,29,0.828,9,43,10,12,5,18,24
0,0,86,91,36,87,0.414,7,17,0.41200000000000003,7,10,0.7,9,41,9,6,2,9,21,35,73,0.479,8,20,0.4,13,20,0.65,6,46,17,3,4,15,16
0,0,98,109,39,102,0.382,2,15,0.133,18,22,0.818,19,48,22,11,4,12,29,37,80,0.46299999999999997,7,16,0.43799999999999994,28,38,0.737,12,51,17,1,11,19,21
1,1,99,90,36,77,0.46799999999999997,9,23,0.391,18,22,0.818,13,49,21,7,7,18,23,36,91,0.396,6,23,0.261,12,16,0.75,15,43,18,8,4,12,23
0,1,102,95,38,85,0.447,7,17,0.41200000000000003,19,22,0.8640000000000001,18,53,15,4,3,15,21,36,79,0.456,9,29,0.31,14,17,0.8240000000000001,7,31,18,6,7,10,20
1,0,116,120,46,87,0.529,9,27,0.33299999999999996,15,19,0.789,13,36,23,12,7,14,19,44,82,0.537,15,34,0.441,17,19,0.895,13,38,15,8,5,20,12
1,0,108,113,38,78,0.48700000000000004,10,18,0.556,22,27,0.815,13,47,15,2,4,19,23,43,89,0.483,15,34,0.441,12,17,0.706,8,32,29,11,7,9,20
1,1,108,105,39,85,0.45899999999999996,8,21,0.381,22,24,0.917,15,45,18,10,0,15,30,36,71,0.507,9,20,0.45,24,34,0.706,6,33,15,8,1,16,18
1,0,101,106,40,81,0.494,5,22,0.22699999999999998,16,17,0.941,6,39,13,4,5,9,21,41,89,0.461,8,23,0.348,16,24,0.667,14,46,22,4,6,8,16
0,0,103,118,37,85,0.435,4,19,0.21100000000000002,25,31,0.8059999999999999,15,46,23,10,4,14,22,43,85,0.506,19,42,0.452,13,19,0.684,4,36,29,7,6,12,24
0,1,107,105,37,85,0.435,9,24,0.375,24,27,0.889,14,44,15,9,4,13,18,40,89,0.449,11,21,0.524,14,16,0.875,15,46,20,6,3,12,20
0,1,115,103,40,79,0.506,9,22,0.409,26,28,0.929,7,45,20,6,1,15,28,33,83,0.39799999999999996,7,27,0.259,30,35,0.857,7,35,19,9,8,9,20
